ID,cow_ID,Parity,DIM,my
1797_2,1343,2,62,36.108769773367
1797_2,1343,2,63,35.0518097473177
1797_2,1343,2,64,36.620135015559
1797_2,1343,2,65,33.8754169554297
1797_2,1343,2,66,35.1150377392467
1797_2,1343,2,67,35.3705840637121
1797_2,1343,2,68,31.8814482663966
1797_2,1343,2,69,34.714331171465
1797_2,1343,2,70,34.8450672005393
1797_2,1343,2,71,36.8470537261022
1797_2,1343,2,72,35.3607128722763
1797_2,1343,2,73,33.1680276911158
1797_2,1343,2,74,33.5715771897279
1797_2,1343,2,75,36.1345377740535
1797_2,1343,2,76,37.0742107331519
1797_2,1343,2,77,35.2604686492288
1797_2,1343,2,78,33.1528097466228
1797_2,1343,2,79,34.5167230517137
1797_2,1343,2,80,34.8650020502626
1797_2,1343,2,81,35.2954052027802
1797_2,1343,2,82,36.9770010655847
1797_2,1343,2,83,35.0478544892889
1797_2,1343,2,84,32.4381986397621
1797_2,1343,2,85,34.2087287157475
1797_2,1343,2,86,34.3279435671302
1797_2,1343,2,87,33.6401967901956
1797_2,1343,2,89,34.7012791742654
1797_2,1343,2,90,34.9615838532035
1797_2,1343,2,91,34.2859630109575
1797_2,1343,2,92,30.9454393610972
1797_2,1343,2,93,33.2566898842896
1797_2,1343,2,94,35.603088265248
1797_2,1343,2,96,34.3048976834074
1797_2,1343,2,97,33.5460521505927
1797_2,1343,2,98,32.6724955708744
1797_2,1343,2,99,34.2419451014712
1797_2,1343,2,100,34.2105327760402
1797_2,1343,2,101,33.3384788035492
1797_2,1343,2,102,31.8060474602188
1797_2,1343,2,103,31.4142646100767
1797_2,1343,2,104,31.4371275530709
1797_2,1343,2,105,34.345564790175
1797_2,1343,2,106,33.7137590220955
1797_2,1343,2,107,33.3134221904844
1797_2,1343,2,108,30.6144115494221
1797_2,1343,2,110,30.8803906291761
1797_2,1343,2,111,33.7665950312958
1797_2,1343,2,112,31.3176738262278
1797_2,1343,2,113,33.5712041823621
1797_2,1343,2,115,30.8173009810143
1797_2,1343,2,116,32.4651664367355
1797_2,1343,2,117,33.1816930058506
1797_2,1343,2,118,32.538345361475
1797_2,1343,2,119,33.472861268509
1797_2,1343,2,120,32.3721681942366
1797_2,1343,2,122,31.2296618980225
1797_2,1343,2,123,33.0030344675591
1797_2,1343,2,124,27.2887930213543
1797_2,1343,2,125,32.0579904882675
1797_2,1343,2,126,32.8711910596386
1797_2,1343,2,127,33.0217908633946
1797_2,1343,2,128,30.0090897596838
1797_2,1343,2,129,33.0123680269462
1797_2,1343,2,130,30.2671353073601
1797_2,1343,2,131,30.9251578993755
1797_2,1343,2,132,36.5250959363204
1797_2,1343,2,133,33.2079660154351
1797_2,1343,2,134,32.8678225654701
1797_2,1343,2,135,31.019731839735
1797_2,1343,2,136,29.8181481513984
1797_2,1343,2,137,31.0175838570521
1797_2,1343,2,138,30.0674548780561
1797_2,1343,2,139,30.8902246446446
1797_2,1343,2,140,30.9375667580776
1797_2,1343,2,141,28.0119265344933
1797_2,1343,2,142,28.2496366679072
1797_2,1343,2,143,29.627261117166
1797_2,1343,2,144,32.1494282666848
1797_2,1343,2,146,28.2260546744412
1797_2,1343,2,147,31.9680603286967
1797_2,1343,2,148,31.7156113081618
1797_2,1343,2,149,28.4706425633578
1797_2,1343,2,150,29.3706340657706
1797_2,1343,2,151,30.6364655277293
1797_2,1343,2,152,29.7976422012068
1797_2,1343,2,153,31.3953572922322
1797_2,1343,2,154,29.9117515205944
1797_2,1343,2,155,29.7019637990583
1797_2,1343,2,156,29.7262698520785
1797_2,1343,2,157,28.3758595750651
1797_2,1343,2,158,29.0711109284966
1797_2,1343,2,159,30.5508778019683
1797_2,1343,2,160,28.5101114121727
1797_2,1343,2,162,29.5711870621991
1797_2,1343,2,163,28.0523409008682
1797_2,1343,2,164,30.1614196050417
1797_2,1343,2,165,32.9814105748593
1797_2,1343,2,166,28.6640683318589
1797_2,1343,2,167,28.9042516233783
1797_2,1343,2,168,31.7224532297146
1797_2,1343,2,169,30.5814977258954
1797_2,1343,2,170,27.7023521700495
1797_2,1343,2,171,31.7194728765917
1797_2,1343,2,175,30.0148189750556
1797_2,1343,2,176,26.5205018419812
1797_2,1343,2,177,27.5125948866086
1797_2,1343,2,178,30.6289231265591
1797_2,1343,2,179,30.159052172745
1797_2,1343,2,180,27.3178923876877
1797_2,1343,2,181,30.0581114408529
1797_2,1343,2,182,29.0986561416818
1797_2,1343,2,183,27.3954576871174
1797_2,1343,2,184,29.4617920912454
1797_2,1343,2,185,28.097926352078
1797_2,1343,2,186,28.2640891207685
1797_2,1343,2,187,29.0727276763512
1797_2,1343,2,189,28.0302961013549
1797_2,1343,2,190,27.8785102179614
1797_2,1343,2,191,27.5403982847862
1797_2,1343,2,192,27.1646771746998
1797_2,1343,2,193,27.7377027816304
1797_2,1343,2,194,27.9414934248543
1797_2,1343,2,195,29.5449775409349
1797_2,1343,2,196,28.0239792801455
1797_2,1343,2,197,26.5441948116353
1797_2,1343,2,198,26.9233966867232
1797_2,1343,2,199,27.2909076376125
1797_2,1343,2,200,27.2156444621048
1797_2,1343,2,201,27.1316883649983
1797_2,1343,2,202,27.8921610795815
1797_2,1343,2,203,28.0068017090728
1797_2,1343,2,204,27.3035004428125
1797_2,1343,2,205,27.3740045861142
1797_2,1343,2,207,26.4542161010482
1797_2,1343,2,208,26.7269470460042
1797_2,1343,2,210,29.4159342798105
1797_2,1343,2,211,24.4906294844044
1797_2,1343,2,213,27.1738049292143
1797_2,1343,2,214,26.7981215213622
1797_2,1343,2,215,27.1139074745302
1797_2,1343,2,216,24.6163632441042
1797_2,1343,2,219,26.0944866871362
1797_2,1343,2,220,25.3129878925375
1797_2,1343,2,221,26.8542573037899
1797_2,1343,2,222,24.7265269285728
1797_2,1343,2,223,25.9333497605504
1797_2,1343,2,224,23.0757322627315
1797_2,1343,2,226,28.4115153474699
1797_2,1343,2,227,26.9619770133949
1797_2,1343,2,228,25.6914822778139
1797_2,1343,2,229,27.2676419905851
1797_2,1343,2,231,23.3084047203894
1797_2,1343,2,233,26.0580149058346
1797_2,1343,2,234,26.7938895754033
1797_2,1343,2,236,26.6085627345988
1797_2,1343,2,237,26.4762528713737
1797_2,1343,2,238,25.4464745995433
1797_2,1343,2,239,24.958127712864
1797_2,1343,2,240,27.4676270819732
1797_2,1343,2,241,23.4368087303745
1797_2,1343,2,242,25.628047049163
1797_2,1343,2,243,23.6292916584186
1797_2,1343,2,244,27.4052656385096
1797_2,1343,2,245,26.9603498418926
1797_2,1343,2,246,26.024577493336
1797_2,1343,2,248,24.1470825184224
1797_2,1343,2,250,23.8309804804752
1797_2,1343,2,251,23.1180599084178
1797_2,1343,2,252,21.9957696749617
1797_2,1343,2,253,26.3824821416815
1797_2,1343,2,254,25.410346048596
1797_2,1343,2,255,22.9596347734975
1797_2,1343,2,256,24.3861575876338
1797_2,1343,2,257,25.6230654945253
1797_2,1343,2,258,24.9379912194552
1797_2,1343,2,259,26.2611120512541
1797_2,1343,2,260,25.7760470010952
1797_2,1343,2,261,25.655587250249
1797_2,1343,2,262,24.8658876113944
1797_2,1343,2,263,24.0910383914237
1797_2,1343,2,264,24.3956758748258
1797_2,1343,2,265,25.6679681301761
1797_2,1343,2,266,24.7082504286402
1797_2,1343,2,267,24.6084973026968
1797_2,1343,2,268,24.4679386555862
1797_2,1343,2,269,25.3233399891149
1797_2,1343,2,270,26.0158548881215
1797_2,1343,2,271,20.8890342100537
1797_2,1343,2,272,24.4532948787584
1797_2,1343,2,273,24.9177347317931
1797_2,1343,2,274,21.5900179331094
1797_2,1343,2,275,23.5987225321208
1797_2,1343,2,276,25.41902553129
1797_2,1343,2,277,24.4167024255319
1797_2,1343,2,278,21.3163417989762
1797_2,1343,2,279,23.750808466364
1797_2,1343,2,280,22.9246200864983
1797_2,1343,2,281,23.9189113245329
1797_2,1343,2,282,25.131483367689
1797_2,1343,2,284,22.313984448371
1797_2,1343,2,285,23.302725364062
1797_2,1343,2,286,22.8622901631526
1797_2,1343,2,287,21.9378298647349
1797_2,1343,2,288,23.933793912471
1797_2,1343,2,289,22.0499317333299
1797_2,1343,2,290,23.5411122918835
1797_2,1343,2,291,22.2095178421148
1797_2,1343,2,292,24.7533484009672
1797_2,1343,2,293,21.2639572178872
1797_2,1343,2,294,21.7966491755675
1797_2,1343,2,295,23.2660604880014
1797_2,1343,2,296,25.0051772815428
1797_2,1343,2,297,23.9104251378752
1797_2,1343,2,298,20.5100421536163
1797_2,1343,2,299,22.0085656545396
1797_2,1343,2,300,21.4387867582472
1797_2,1343,2,301,23.6599260928448
1797_2,1343,2,302,22.9980620906702
1797_2,1343,2,303,22.7119702143305
1797_2,1343,2,304,25.1118358068038
1797_2,1343,2,306,21.1241831317343
1797_2,1343,2,307,21.9035760377541
1797_2,1343,2,308,19.0698662144636
1797_2,1343,2,309,19.3661957295086
1797_2,1343,2,310,22.2078177410574
1797_2,1343,2,312,20.2297921505662
1797_2,1343,2,313,19.6352992072571
1797_2,1343,2,315,21.8350387394734
1797_2,1343,2,316,20.2994952174673
1797_2,1343,2,317,18.6245039261899
1797_2,1343,2,318,23.0723906145765
1797_2,1343,2,319,22.1370200587026
1797_2,1343,2,320,21.5362542203374
1797_2,1343,2,321,20.0733895424581
1797_2,1343,2,322,20.5933678330386
1797_2,1343,2,324,20.4528614753079
1797_2,1343,2,325,21.0313611782727
1797_2,1343,2,326,21.099520170077
1797_2,1343,2,327,19.1400311101607
1797_2,1343,2,328,21.3770862435373
1797_2,1343,2,329,21.9053448239425
1797_2,1343,2,330,19.7319800028025
1797_2,1343,2,331,20.4417272294579
1797_2,1343,2,332,23.118555322848
1797_2,1343,2,333,20.3114039510199
1797_2,1343,2,334,20.6692899390718
1797_2,1343,2,335,23.947282313773
1797_2,1343,2,336,21.5807977148203
1797_2,1343,2,337,19.5768934526703
1797_2,1343,2,338,19.2519362691201
1797_2,1343,2,339,20.2130478889927
1797_2,1343,2,340,22.61625187466
1797_2,1343,2,341,19.6506791829358
1797_2,1343,2,342,21.1406921203852
1797_2,1343,2,343,20.6891853816995
1797_2,1343,2,344,23.7491266364155
1797_2,1343,2,346,18.4636929580038
1797_2,1343,2,347,20.260987231984
1797_2,1343,2,348,19.1539642837152
1797_2,1343,2,349,21.1049804269283
1797_2,1343,2,350,18.6772759204841
1797_2,1343,2,352,21.2891140177099
1797_2,1343,2,353,20.0668033054986
1797_2,1343,2,354,21.1309054130589
1797_2,1343,2,355,18.8945449262629
1797_2,1343,2,356,19.5901479015551
1797_2,1343,2,357,18.7706357552482
1797_2,1343,2,358,23.4660616795283
1797_2,1343,2,359,19.3270993448174
1797_2,1343,2,360,20.5586594966459
1797_2,1343,2,361,20.7262395573174
1797_2,1343,2,362,18.6019819305085
1797_2,1343,2,364,21.4872331499477
1797_2,1343,2,365,21.7482071002276
1797_2,1343,2,366,20.1936917621293
1797_2,1343,2,367,18.4852839627867
1797_2,1343,2,368,19.5123798997805
1797_2,1343,2,369,18.7568528964377
1797_2,1343,2,370,19.8694953394447
1797_2,1343,2,371,20.5199170563823
1797_2,1343,2,372,18.243585749037
1797_2,1343,2,373,18.877602973394
1797_2,1343,2,374,19.6671455039156
1797_2,1343,2,375,21.2567124308377
1797_2,1343,2,376,19.5298230459803
1797_2,1343,2,377,20.7205799878318
1797_2,1343,2,378,18.4855906106969
1797_2,1343,2,379,18.1156056711788
1797_2,1343,2,380,18.4130094075214
1797_2,1343,2,381,19.0008915435016
1797_2,1343,2,382,19.1819232801284
1797_2,1343,2,384,16.6678278816535
1797_2,1343,2,385,19.0348979628484
1797_2,1343,2,386,19.5535501814626
1797_2,1343,2,387,19.1385384033176
1797_2,1343,2,388,21.6857977922128
1797_2,1343,2,389,19.3970868950692
1797_2,1343,2,390,17.8454709167053
1797_2,1343,2,391,21.4584473857137
1797_2,1343,2,392,19.6391813594331
1797_2,1343,2,393,19.5802546795225
1797_2,1343,2,394,18.3173704982872
1797_2,1343,2,395,19.176251077581
1797_2,1343,2,397,16.2031818921305
1797_2,1343,2,398,20.2217543112272
1797_2,1343,2,399,20.9349109676175
1797_2,1343,2,400,18.4468139195604
1797_2,1343,2,401,18.0662306046819
1797_2,1343,2,402,18.1168572276697
1797_2,1343,2,403,17.9668967100223
1797_2,1343,2,404,17.1896687346415
1797_2,1343,2,405,18.8568772088569
1797_2,1343,2,406,17.7272733048638
1797_2,1343,2,408,19.1334687404488
1797_2,1343,2,409,18.0128895659258
1797_2,1343,2,410,16.3917786563932
1797_2,1343,2,411,17.7633943870496
1797_2,1343,2,412,17.5803381049825
1797_2,1343,2,413,16.8387222319121
1797_2,1343,2,414,16.7529003014928
1797_2,1343,2,416,21.4261752387299
1797_2,1343,2,417,18.6328549733844
1797_2,1343,2,418,15.5044159135029
1807_2,1474,2,7,23.4091683837379
1807_2,1474,2,8,20.9179472394368
1807_2,1474,2,9,23.0016490701677
1807_2,1474,2,10,22.2054931327224
1807_2,1474,2,11,27.089868356545
1807_2,1474,2,12,23.0791693511269
1807_2,1474,2,13,24.2814152540051
1807_2,1474,2,14,27.0342192431816
1807_2,1474,2,15,25.3208714234335
1807_2,1474,2,16,25.9883814339117
1807_2,1474,2,17,23.8358725663087
1807_2,1474,2,19,25.1440085680929
1807_2,1474,2,20,26.7719529152194
1807_2,1474,2,21,27.4839606650832
1807_2,1474,2,22,27.0786170667888
1807_2,1474,2,23,28.6576137660686
1807_2,1474,2,24,26.8756525649706
1807_2,1474,2,25,27.1534460020751
1807_2,1474,2,26,26.5353560892708
1807_2,1474,2,27,28.4276198869606
1807_2,1474,2,28,29.0811835184027
1807_2,1474,2,30,30.5717882077164
1807_2,1474,2,31,27.337435934205
1807_2,1474,2,32,28.8254271475672
1807_2,1474,2,33,27.1228139598016
1807_2,1474,2,34,29.0197614597325
1807_2,1474,2,35,26.7284519052136
1807_2,1474,2,36,28.6469682073585
1807_2,1474,2,37,26.5595938123315
1807_2,1474,2,38,29.6871001439712
1807_2,1474,2,39,28.5605376727894
1807_2,1474,2,40,28.8878394461265
1807_2,1474,2,41,29.4881348784349
1807_2,1474,2,43,29.3702612861509
1807_2,1474,2,44,29.3307364514093
1807_2,1474,2,46,29.3884396039526
1807_2,1474,2,47,31.1501971323028
1807_2,1474,2,48,29.9523763520795
1807_2,1474,2,49,27.4537485658881
1807_2,1474,2,51,28.5765077533994
1807_2,1474,2,53,31.9168948761093
1807_2,1474,2,54,30.2711925851086
1807_2,1474,2,55,29.445093720945
1807_2,1474,2,56,31.6881570573673
1807_2,1474,2,57,32.3328129515761
1807_2,1474,2,58,34.0947442454006
1807_2,1474,2,60,30.3938675320305
1807_2,1474,2,61,29.009145161142
1807_2,1474,2,62,29.4273600753078
1807_2,1474,2,63,30.8086260994355
1807_2,1474,2,64,31.8380513919782
1807_2,1474,2,65,28.6639063598899
1807_2,1474,2,66,27.7108387454376
1807_2,1474,2,67,32.0741024677093
1807_2,1474,2,68,28.8285141890123
1807_2,1474,2,69,29.9832624013569
1807_2,1474,2,71,29.7401996863665
1807_2,1474,2,72,28.6335674053558
1807_2,1474,2,74,32.6559514838774
1807_2,1474,2,75,29.1757648000693
1807_2,1474,2,76,30.8293816641649
1807_2,1474,2,78,28.7151921096655
1807_2,1474,2,79,27.9183979024027
1807_2,1474,2,80,28.3793055474944
1807_2,1474,2,81,29.9220434874731
1807_2,1474,2,82,32.1876328626121
1807_2,1474,2,83,29.2003763558602
1807_2,1474,2,84,29.3866215535173
1807_2,1474,2,85,31.050473161043
1807_2,1474,2,86,32.889102474718
1807_2,1474,2,87,28.3885061807061
1807_2,1474,2,88,28.3877974833632
1807_2,1474,2,89,27.8428586931842
1807_2,1474,2,90,31.4790081605377
1807_2,1474,2,91,30.6734060187437
1807_2,1474,2,92,27.8431270400309
1807_2,1474,2,93,28.7659386237022
1807_2,1474,2,94,28.6543164175859
1807_2,1474,2,95,28.514204129282
1807_2,1474,2,96,29.3372095903336
1807_2,1474,2,97,27.6556476135524
1807_2,1474,2,98,28.1272669796277
1807_2,1474,2,99,28.3160287423693
1807_2,1474,2,100,29.7823251479447
1807_2,1474,2,101,26.1072849333692
1807_2,1474,2,102,28.1702702676366
1807_2,1474,2,103,26.4064595953206
1807_2,1474,2,105,25.6531077628824
1807_2,1474,2,106,27.604727853086
1807_2,1474,2,107,29.6019733963604
1807_2,1474,2,108,26.3295925854956
1807_2,1474,2,109,27.4023730027127
1807_2,1474,2,110,30.6836406739432
1807_2,1474,2,111,28.0159470104986
1807_2,1474,2,112,26.2196738031453
1807_2,1474,2,113,28.3092009908614
1807_2,1474,2,114,27.2928168113381
1807_2,1474,2,115,28.2142290175121
1807_2,1474,2,116,26.4429784959339
1807_2,1474,2,117,26.3436627024152
1807_2,1474,2,118,27.6594946017549
1807_2,1474,2,120,27.6953417455279
1807_2,1474,2,121,29.2693018629803
1807_2,1474,2,122,26.9951654402536
1807_2,1474,2,123,27.31479679899
1807_2,1474,2,124,25.3557321791008
1807_2,1474,2,125,28.3635676449526
1807_2,1474,2,126,26.8158171775026
1807_2,1474,2,127,26.3504711191959
1807_2,1474,2,129,25.0288458109589
1807_2,1474,2,130,25.5097363272535
1807_2,1474,2,131,28.342850745467
1807_2,1474,2,133,25.1024938784051
1807_2,1474,2,134,26.5070230727982
1807_2,1474,2,135,25.630755545891
1807_2,1474,2,136,26.1037596557206
1807_2,1474,2,138,25.668552948872
1807_2,1474,2,140,27.8322812793331
1807_2,1474,2,141,24.4389435478479
1807_2,1474,2,142,25.3359595277347
1807_2,1474,2,143,26.2439192889326
1807_2,1474,2,144,25.9040475415602
1807_2,1474,2,145,25.1123456905968
1807_2,1474,2,147,28.3598346730874
1807_2,1474,2,148,27.9378227905095
1807_2,1474,2,149,24.6638039009577
1807_2,1474,2,150,22.8341300580241
1807_2,1474,2,151,23.4195764694321
1807_2,1474,2,152,25.6978904335755
1807_2,1474,2,153,25.7831155831783
1807_2,1474,2,154,22.7047877991679
1807_2,1474,2,155,25.2937866648795
1807_2,1474,2,156,23.3239890969306
1807_2,1474,2,157,25.8364626810376
1807_2,1474,2,158,23.3841231159397
1807_2,1474,2,159,25.086995871478
1807_2,1474,2,160,25.5085566717354
1807_2,1474,2,161,25.0278434479571
1807_2,1474,2,162,24.8775938166655
1807_2,1474,2,163,24.6581221197263
1807_2,1474,2,164,26.7647260517144
1807_2,1474,2,165,25.5838638440476
1807_2,1474,2,166,25.2301731152507
1807_2,1474,2,167,24.1695937902466
1807_2,1474,2,168,22.6946679460473
1807_2,1474,2,169,23.098953642692
1807_2,1474,2,170,23.9409540659805
1807_2,1474,2,172,23.3274094525532
1807_2,1474,2,173,24.1475872695883
1807_2,1474,2,174,24.9894808007245
1807_2,1474,2,176,20.9166235224881
1807_2,1474,2,177,22.786572149896
1807_2,1474,2,178,22.9522569914324
1807_2,1474,2,179,23.5300070452245
1807_2,1474,2,180,23.1212210045393
1807_2,1474,2,182,23.7572872977755
1807_2,1474,2,183,22.8253282449437
1807_2,1474,2,184,24.0708095454065
1807_2,1474,2,185,23.5512798482486
1807_2,1474,2,186,23.9565405915795
1807_2,1474,2,187,23.323762704761
1807_2,1474,2,189,22.7144083785392
1807_2,1474,2,190,26.6184637442407
1807_2,1474,2,191,22.6227962543813
1807_2,1474,2,192,24.7022634672886
1807_2,1474,2,193,23.135715809295
1807_2,1474,2,194,23.4508489077479
1807_2,1474,2,195,22.9815457207868
1807_2,1474,2,196,24.3931404753408
1807_2,1474,2,197,24.8424373766635
1807_2,1474,2,198,22.8524567116709
1807_2,1474,2,199,22.1055268100681
1807_2,1474,2,200,23.7239075422252
1807_2,1474,2,201,21.0181114796964
1807_2,1474,2,202,21.9123266280051
1807_2,1474,2,203,22.2246308350254
1807_2,1474,2,205,21.3570395685048
1807_2,1474,2,206,21.813497276699
1807_2,1474,2,207,23.4496431878725
1807_2,1474,2,208,20.3995564480624
1807_2,1474,2,209,21.6358537973115
1807_2,1474,2,210,19.8994293567938
1807_2,1474,2,211,22.4287621788059
1807_2,1474,2,212,23.4333752485402
1807_2,1474,2,214,20.4219471722769
1807_2,1474,2,215,21.9488167593054
1807_2,1474,2,216,22.3329010795224
1807_2,1474,2,217,20.3494197982291
1807_2,1474,2,218,22.3056857960302
1807_2,1474,2,219,23.437444097342
1807_2,1474,2,220,23.5013912261227
1807_2,1474,2,221,20.3067892593204
1807_2,1474,2,222,20.00807086619
1807_2,1474,2,223,20.4542789123228
1807_2,1474,2,224,20.1755897360787
1807_2,1474,2,226,19.7630723639605
1807_2,1474,2,227,20.6731114692165
1807_2,1474,2,228,21.9569536589939
1807_2,1474,2,230,21.6693286677729
1807_2,1474,2,231,19.6607220401158
1807_2,1474,2,232,20.9075597171675
1807_2,1474,2,233,21.7051977061628
1807_2,1474,2,234,20.1606050075757
1807_2,1474,2,235,18.9089561511926
1807_2,1474,2,236,22.5875023589122
1807_2,1474,2,237,21.4897002425074
1807_2,1474,2,238,19.6719681343723
1807_2,1474,2,239,19.313544691961
1807_2,1474,2,240,21.6293054517404
1807_2,1474,2,241,19.6642496571238
1807_2,1474,2,242,20.2663067918143
1807_2,1474,2,244,21.9387273833911
1807_2,1474,2,245,20.2333024465217
1807_2,1474,2,246,20.564691554992
1807_2,1474,2,247,18.1379152534114
1807_2,1474,2,248,21.0781949656175
1807_2,1474,2,249,21.0731795062419
1807_2,1474,2,250,20.6016228330008
1807_2,1474,2,251,20.3520200163872
1807_2,1474,2,252,21.4764625053814
1807_2,1474,2,253,19.8063563339634
1807_2,1474,2,254,20.4603905868403
1807_2,1474,2,255,19.4996938378648
1807_2,1474,2,256,18.9942158301995
1807_2,1474,2,257,19.4423678397181
1807_2,1474,2,258,18.2629672947058
1807_2,1474,2,259,20.9312421061082
1807_2,1474,2,260,18.768391117989
1807_2,1474,2,261,21.1707580260708
1807_2,1474,2,262,18.4106464239434
1807_2,1474,2,263,18.6324687550674
1807_2,1474,2,264,19.1590207507905
1807_2,1474,2,265,19.5100718944083
1807_2,1474,2,266,19.7556264973512
1807_2,1474,2,267,19.9894947060531
1807_2,1474,2,268,19.8588886367263
1807_2,1474,2,269,18.2407622907096
1807_2,1474,2,270,18.9477982065359
1807_2,1474,2,271,18.1654139799551
1807_2,1474,2,273,21.2912734745805
1807_2,1474,2,274,20.6820697131247
1807_2,1474,2,275,18.4296284750908
1807_2,1474,2,276,18.7125851893996
1807_2,1474,2,277,19.427338179032
1807_2,1474,2,279,18.6663284116113
1807_2,1474,2,280,18.0864095943782
1807_2,1474,2,281,18.0350243775634
1807_2,1474,2,282,19.9787337899796
1807_2,1474,2,283,19.2718488772258
1807_2,1474,2,284,20.8751390029843
1807_2,1474,2,285,21.8876626288627
1807_2,1474,2,286,23.1222374510367
1807_2,1474,2,287,19.0728780929958
1807_2,1474,2,288,18.9376565204966
1807_2,1474,2,289,18.7221992382704
1807_2,1474,2,290,18.7867784571145
1807_2,1474,2,291,18.6440105015354
1807_2,1474,2,292,19.4441623910591
1807_2,1474,2,293,17.2391876265494
1807_2,1474,2,294,17.9120858594922
1807_2,1474,2,295,20.3861045882987
1807_2,1474,2,296,18.4637816070511
1807_2,1474,2,297,18.7541092163681
1807_2,1474,2,298,19.2053565245996
1807_2,1474,2,299,18.7002476569318
1807_2,1474,2,300,19.4581870004758
1807_2,1474,2,301,16.3569379908101
1807_2,1474,2,302,15.9295145680423
1807_2,1474,2,303,17.5023405176783
1807_2,1474,2,304,17.247677916963
1807_2,1474,2,306,20.5193265434903
1807_2,1474,2,307,17.4171613128877
1807_2,1474,2,309,18.1562986547685
1807_2,1474,2,310,17.9159073411998
1807_2,1474,2,311,15.9336308375908
1807_2,1474,2,313,21.8077125228861
1807_2,1474,2,314,16.677915817973
1807_2,1474,2,315,15.5411882257333
1807_2,1474,2,316,17.2957786988615
1807_2,1474,2,318,21.7958353484281
1807_2,1474,2,319,18.2873042599012
1807_2,1474,2,320,16.1061588918991
1807_2,1474,2,321,17.5588842995816
1807_2,1474,2,322,18.0145614164939
1807_2,1474,2,323,17.0757633765424
1807_2,1474,2,325,17.8953014472886
1807_2,1474,2,326,18.1157013129955
1807_2,1474,2,327,14.7900977088258
1807_2,1474,2,328,14.4445793655668
1807_2,1474,2,329,17.4513779959988
1807_2,1474,2,330,15.9154749626287
1807_2,1474,2,331,16.5133760540002
1807_2,1474,2,332,17.6621551998771
1807_2,1474,2,333,19.1191099769459
1807_2,1474,2,335,18.0151245216688
1807_2,1474,2,336,17.0447843816206
1807_2,1474,2,337,17.511113586053
1807_2,1474,2,339,16.816034421513
1807_2,1474,2,340,15.3963907031679
1807_2,1474,2,341,18.4296706966598
1807_2,1474,2,342,14.6784143777991
1807_2,1474,2,343,17.4853387182366
1807_2,1474,2,344,17.4263948305916
1807_2,1474,2,345,15.078834431733
1807_2,1474,2,346,16.094497898497
1807_2,1474,2,347,17.2646507957086
1807_2,1474,2,348,15.3739962118123
1807_2,1474,2,349,16.2205970331514
1807_2,1474,2,350,16.0025307346226
1807_2,1474,2,351,17.2402838557657
1807_2,1474,2,352,17.4495801482065
1807_2,1474,2,353,13.0195900354326
1807_2,1474,2,354,15.4173781130409
1807_2,1474,2,355,16.5298221807922
1807_2,1474,2,356,14.4621120166543
1807_2,1474,2,357,16.525220313362
1807_2,1474,2,358,16.8701419399511
1807_2,1474,2,359,14.4105091430791
1807_2,1474,2,360,15.7361770339009
1807_2,1474,2,362,15.7377973970027
1807_2,1474,2,363,12.8959405558619
1807_2,1474,2,364,14.2898710465155
1807_2,1474,2,365,13.7101428721557
1807_2,1474,2,366,14.0113391034888
1807_2,1474,2,367,18.7944506770799
1807_2,1474,2,368,15.7110251605232
1807_2,1474,2,369,13.35654456303
1807_2,1474,2,372,15.2880207199031
1807_2,1474,2,373,13.4602842836966
1807_2,1474,2,374,16.0042804395088
1807_2,1474,2,375,17.1029865270706
1807_2,1474,2,376,14.3417681006196
1807_2,1474,2,377,16.178398450826
1807_2,1474,2,378,13.5843511437041
1807_2,1474,2,379,14.8594033814973
1807_2,1474,2,380,13.3103742620925
1807_2,1474,2,381,13.9803790890318
1807_2,1474,2,382,15.7234209558546
1807_2,1474,2,383,13.3987142907198
1807_2,1474,2,384,15.9234798124736
1807_2,1474,2,385,13.1909814826937
1807_2,1474,2,386,14.2260806743573
1807_2,1474,2,388,15.3687840416499
1807_2,1474,2,389,15.7450496276126
1807_2,1474,2,390,13.5459955010977
1807_2,1474,2,391,14.9979394059317
1807_2,1474,2,392,14.8284938596034
1836_1,1890,1,9,42.3834986712424
1836_1,1890,1,10,40.5049900980729
1836_1,1890,1,11,43.4878755829871
1836_1,1890,1,12,41.5067702387208
1836_1,1890,1,13,44.3366668463987
1836_1,1890,1,15,48.6084777166424
1836_1,1890,1,16,45.2397806164121
1836_1,1890,1,17,46.5731817186379
1836_1,1890,1,19,48.4918011208527
1836_1,1890,1,20,48.3688406022111
1836_1,1890,1,21,52.2404468334227
1836_1,1890,1,22,48.7977647223534
1836_1,1890,1,23,51.7530500197015
1836_1,1890,1,24,52.3066574100516
1836_1,1890,1,25,53.1799443506771
1836_1,1890,1,26,51.111096046903
1836_1,1890,1,27,55.6013587366952
1836_1,1890,1,28,55.520043639098
1836_1,1890,1,29,55.9852368807495
1836_1,1890,1,30,54.2862703069011
1836_1,1890,1,31,56.5637872837223
1836_1,1890,1,32,57.9437409199504
1836_1,1890,1,33,59.5923768043011
1836_1,1890,1,34,57.8895056087673
1836_1,1890,1,35,59.6111232191693
1836_1,1890,1,36,58.2042803791051
1836_1,1890,1,37,58.5153504081381
1836_1,1890,1,39,60.0301472074904
1836_1,1890,1,40,59.9029934378643
1836_1,1890,1,41,60.9126121627956
1836_1,1890,1,43,62.2792707727701
1836_1,1890,1,46,63.9753132693939
